run_id,visitor_id,mode,start_node_name,start_node,depart_time,arrival_time,completed,final_state,total_time,walking_time,waiting_car_time,waiting_bus_time,waiting_ticket_time,in_car_time,in_bus_time,parking_time,scanning_time
20260610_175521_48753422,47,shuttle,Bus_start,46477307,66503.62197989103,67436.8228412011,True,scanned,,,,,,,,,
20260610_175521_48753422,48,shuttle,Bus_start,46477307,66505.31882924002,67438.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,49,car,Node5,3611512307,66506.81170116442,67094.9839082722,True,scanned,,,,,,,,,
20260610_175521_48753422,50,shuttle,Bus_start,46477307,66508.47875267117,67441.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,51,shuttle,Bus_start,46477307,66515.12561221217,67443.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,52,car,Node1,46354890,66519.19181457532,67024.1039511779,True,scanned,,,,,,,,,
20260610_175521_48753422,53,car,Node1,46354890,66521.50721405765,67035.01625175234,True,scanned,,,,,,,,,
20260610_175521_48753422,54,shuttle,Bus_start,46477307,66522.01929448471,67448.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,55,car,Node5,3611512307,66523.20417200893,67094.9839082722,True,scanned,,,,,,,,,
20260610_175521_48753422,56,car,Node1,46354890,66526.15269260966,67035.01625175234,True,scanned,,,,,,,,,
20260610_175521_48753422,57,car,Node1,46354890,66527.05624490484,67035.01625175234,True,scanned,,,,,,,,,
20260610_175521_48753422,58,car,Node5,3611512307,66528.01947681623,67094.9839082722,True,scanned,,,,,,,,,
20260610_175521_48753422,59,car,Node5,3611512307,66530.16654425648,67101.6273036701,True,scanned,,,,,,,,,
20260610_175521_48753422,60,car,Node5,3611512307,66531.21048870587,67125.42967383079,True,scanned,,,,,,,,,
20260610_175521_48753422,61,car,Node4,46493064,66547.47044118027,67165.36819924774,True,scanned,,,,,,,,,
20260610_175521_48753422,62,shuttle,Bus_start,46477307,66550.83240958751,67451.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,63,shuttle,Bus_start,46477307,66552.20245877364,67451.6086365482,True,scanned,,,,,,,,,
20260610_175521_48753422,64,car,Node5,3611512307,66556.61064798158,67125.42967383079,True,scanned,,,,,,,,,
20260610_175521_48753422,65,shuttle,Bus_start,46477307,66559.08378295299,67503.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,66,car,Node4,46493064,66559.9929240219,67165.36819924774,True,scanned,,,,,,,,,
20260610_175521_48753422,67,car,Node1,46354890,66564.77190628927,67071.93415759498,True,scanned,,,,,,,,,
20260610_175521_48753422,68,shuttle,Bus_start,46477307,66566.56851084609,67452.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,69,car,Node1,46354890,66567.0220209924,67071.93415759498,True,scanned,,,,,,,,,
20260610_175521_48753422,70,car,Node1,46354890,66569.36289893223,67085.92011770746,True,scanned,,,,,,,,,
20260610_175521_48753422,71,car,Node4,46493064,66571.4360411068,67351.26509388277,True,scanned,,,,,,,,,
20260610_175521_48753422,72,shuttle,Bus_start,46477307,66572.10018923537,67508.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,73,shuttle,Bus_start,46477307,66577.11078804066,67461.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,74,car,Node5,3611512307,66577.97560935389,67205.37872386884,True,scanned,,,,,,,,,
20260610_175521_48753422,75,car,Node1,46354890,66581.84111124111,67085.92011770746,True,scanned,,,,,,,,,
20260610_175521_48753422,76,car,Node1,46354890,66582.32819830009,67096.74153019438,True,scanned,,,,,,,,,
20260610_175521_48753422,77,shuttle,Bus_start,46477307,66589.35253754849,67514.8228412011,True,scanned,,,,,,,,,
20260610_175521_48753422,78,car,Node1,46354890,66589.98778681355,67096.74153019438,True,scanned,,,,,,,,,
20260610_175521_48753422,79,car,Node1,46354890,66592.48515722176,67140.84613606383,True,scanned,,,,,,,,,
20260610_175521_48753422,80,shuttle,Bus_start,46477307,66595.1906961685,67462.8228412011,True,scanned,,,,,,,,,
20260610_175521_48753422,81,car,Node1,46354890,66601.04708423375,67140.84613606383,True,scanned,,,,,,,,,
20260610_175521_48753422,82,car,Node5,3611512307,66624.27099426661,67205.37872386884,True,scanned,,,,,,,,,
20260610_175521_48753422,83,car,Node1,46354890,66634.72997311468,67140.84613606383,True,scanned,,,,,,,,,
20260610_175521_48753422,84,car,Node1,46354890,66636.19376282702,67152.5873852284,True,scanned,,,,,,,,,
20260610_175521_48753422,85,shuttle,Bus_start,46477307,66637.34354878204,67517.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,86,shuttle,Bus_start,46477307,66637.36269938495,67462.8228412011,True,scanned,,,,,,,,,
20260610_175521_48753422,87,shuttle,Bus_start,46477307,66641.42806905316,67521.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,88,car,Node5,3611512307,66641.99844808344,67205.37872386884,True,scanned,,,,,,,,,
20260610_175521_48753422,89,shuttle,Bus_start,46477307,66642.41240492898,67464.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,90,car,Node1,46354890,66646.21019812072,67152.5873852284,True,scanned,,,,,,,,,
20260610_175521_48753422,91,car,Node5,3611512307,66646.27085009172,67212.7913662989,True,scanned,,,,,,,,,
20260610_175521_48753422,92,shuttle,Bus_start,46477307,66646.74023994607,67526.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,93,shuttle,Bus_start,46477307,66648.22510493505,67464.6086365482,True,scanned,,,,,,,,,
20260610_175521_48753422,94,car,Node1,46354890,66649.87890715126,67158.69252098781,True,scanned,,,,,,,,,
20260610_175521_48753422,95,car,Node1,46354890,66651.98787509234,67163.91333744794,True,scanned,,,,,,,,,
20260610_175521_48753422,96,car,Node1,46354890,66653.77569582377,67187.65744838305,True,scanned,,,,,,,,,
20260610_175521_48753422,97,shuttle,Bus_start,46477307,66654.48267909803,67527.8228412011,True,scanned,,,,,,,,,
20260610_175521_48753422,98,shuttle,Bus_start,46477307,66655.62403710771,67465.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,99,car,Node5,3611512307,66662.7213417163,67251.65675200107,True,scanned,,,,,,,,,
20260610_175521_48753422,100,shuttle,Bus_start,46477307,66665.05794811089,67527.8228412011,True,scanned,,,,,,,,,
20260610_175521_48753422,101,shuttle,Bus_start,46477307,66668.99029949834,67467.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,102,shuttle,Bus_start,46477307,66670.2907149394,67529.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,103,shuttle,Bus_start,46477307,66671.98346620005,67477.6086365482,True,scanned,,,,,,,,,
20260610_175521_48753422,104,shuttle,Bus_start,46477307,66678.51392164151,67529.6086365482,True,scanned,,,,,,,,,
20260610_175521_48753422,105,car,Node1,46354890,66679.04676762021,67187.65744838305,True,scanned,,,,,,,,,
20260610_175521_48753422,106,shuttle,Bus_start,46477307,66680.38763050926,67478.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,107,car,Node5,3611512307,66686.72246448099,67251.65675200107,True,scanned,,,,,,,,,
20260610_175521_48753422,108,car,Node1,46354890,66689.42294230386,67199.22019398159,True,scanned,,,,,,,,,
20260610_175521_48753422,109,shuttle,Bus_start,46477307,66692.7734910737,67530.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,110,car,Node5,3611512307,66693.92942950525,67261.45036921492,True,scanned,,,,,,,,,
20260610_175521_48753422,111,shuttle,Bus_start,46477307,66695.44522774835,67480.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,112,shuttle,Bus_start,46477307,66696.48876976386,67532.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,113,shuttle,Bus_start,46477307,66701.34460354525,67482.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,114,car,Node1,46354890,66705.263376196,67216.5885499246,True,scanned,,,,,,,,,
20260610_175521_48753422,115,car,Node1,46354890,66709.32463949754,67216.5885499246,True,scanned,,,,,,,,,
20260610_175521_48753422,116,car,Node5,3611512307,66710.5050350972,67285.95390787027,True,scanned,,,,,,,,,
20260610_175521_48753422,117,shuttle,Bus_start,46477307,66713.24910475781,67539.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,118,car,Node5,3611512307,66714.07225398913,67285.95390787027,True,scanned,,,,,,,,,
20260610_175521_48753422,119,car,Node5,3611512307,66718.6362064779,67285.95390787027,True,scanned,,,,,,,,,
20260610_175521_48753422,120,car,Node5,3611512307,66721.71710848952,67306.88960611979,True,scanned,,,,,,,,,
20260610_175521_48753422,121,car,Node1,46354890,66722.72869996293,67238.82313514846,True,scanned,,,,,,,,,
20260610_175521_48753422,122,shuttle,Bus_start,46477307,66723.94767225294,67487.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,123,car,Node1,46354890,66730.49462321264,67238.82313514846,True,scanned,,,,,,,,,
20260610_175521_48753422,124,car,Node1,46354890,66731.85867157213,67245.47015499856,True,scanned,,,,,,,,,
20260610_175521_48753422,125,car,Node1,46354890,66731.94104203972,67245.47015499856,True,scanned,,,,,,,,,
20260610_175521_48753422,126,car,Node1,46354890,66733.9243148833,67245.47015499856,True,scanned,,,,,,,,,
20260610_175521_48753422,127,car,Node5,3611512307,66738.72901543435,67306.88960611979,True,scanned,,,,,,,,,
20260610_175521_48753422,128,car,Node1,46354890,66740.03922346524,67258.08779859086,True,scanned,,,,,,,,,
20260610_175521_48753422,129,car,Node5,3611512307,66742.53408521814,67326.03817658513,True,scanned,,,,,,,,,
20260610_175521_48753422,130,shuttle,Bus_start,46477307,66743.17355357991,67540.8228412011,True,scanned,,,,,,,,,
20260610_175521_48753422,131,car,Node1,46354890,66745.18604929982,67258.08779859086,True,scanned,,,,,,,,,
20260610_175521_48753422,132,car,Node2,46336597,66746.3779937144,67284.46492657323,True,scanned,,,,,,,,,
20260610_175521_48753422,133,car,Node1,46354890,66747.02671199625,67258.08779859086,True,scanned,,,,,,,,,
20260610_175521_48753422,134,car,Node1,46354890,66748.75831210667,67263.93539447294,True,scanned,,,,,,,,,
20260610_175521_48753422,135,car,Node5,3611512307,66750.4734374381,67326.03817658513,True,scanned,,,,,,,,,
20260610_175521_48753422,136,car,Node1,46354890,66752.31898168291,67263.93539447294,True,scanned,,,,,,,,,
20260610_175521_48753422,137,car,Node1,46354890,66755.45404602277,67270.44485614465,True,scanned,,,,,,,,,
20260610_175521_48753422,138,car,Node1,46354890,66755.45969106507,67275.21173529694,True,scanned,,,,,,,,,
20260610_175521_48753422,139,shuttle,Bus_start,46477307,66758.48122045405,67488.8228412011,True,scanned,,,,,,,,,
20260610_175521_48753422,140,car,Node5,3611512307,66758.8979967714,67326.03817658513,True,scanned,,,,,,,,,
20260610_175521_48753422,141,car,Node1,46354890,66759.53345359792,67281.46676934752,True,scanned,,,,,,,,,
20260610_175521_48753422,142,car,Node5,3611512307,66759.76945580139,67336.99878959588,True,scanned,,,,,,,,,
20260610_175521_48753422,143,shuttle,Bus_start,46477307,66761.63331924591,67542.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,144,car,Node1,46354890,66763.18857077564,67281.46676934752,True,scanned,,,,,,,,,
20260610_175521_48753422,145,shuttle,Bus_start,46477307,66763.68321125732,67488.8228412011,True,scanned,,,,,,,,,
20260610_175521_48753422,146,car,Node5,3611512307,66767.22600980966,67336.99878959588,True,scanned,,,,,,,,,
20260610_175521_48753422,147,car,Node1,46354890,66767.22988331437,67291.46676934752,True,scanned,,,,,,,,,
20260610_175521_48753422,148,shuttle,Bus_start,46477307,66772.07600563142,67542.6086365482,True,scanned,,,,,,,,,
20260610_175521_48753422,149,car,Node1,46354890,66774.46278918702,67294.46492657323,True,scanned,,,,,,,,,
20260610_175521_48753422,150,car,Node1,46354890,66775.45481234814,67294.46676934752,True,scanned,,,,,,,,,
20260610_175521_48753422,151,shuttle,Bus_start,46477307,66777.83543677561,67490.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,152,car,Node5,3611512307,66778.6208442631,67361.37076791846,True,scanned,,,,,,,,,
20260610_175521_48753422,153,shuttle,Bus_start,46477307,66779.05324067354,67543.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,154,car,Node1,46354890,66781.31079543818,67322.69796565286,True,scanned,,,,,,,,,
20260610_175521_48753422,155,car,Node4,46493064,66782.95187605232,67392.75417621953,True,scanned,,,,,,,,,
20260610_175521_48753422,156,car,Node1,46354890,66784.89944092293,67322.69796565286,True,scanned,,,,,,,,,
20260610_175521_48753422,157,car,Node4,46493064,66785.91286778072,67605.8228412011,True,scanned,,,,,,,,,
20260610_175521_48753422,158,car,Node5,3611512307,66789.75888636554,67361.37076791846,True,scanned,,,,,,,,,
20260610_175521_48753422,159,shuttle,Bus_start,46477307,66791.62975169954,67491.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,160,shuttle,Bus_start,46477307,66793.23093549846,67545.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,161,shuttle,Bus_start,46477307,66797.62743303347,67493.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,162,shuttle,Bus_start,46477307,66802.24083359787,67552.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,163,car,Node5,3611512307,66803.02797945737,67374.4877366779,True,scanned,,,,,,,,,
20260610_175521_48753422,164,shuttle,Bus_start,46477307,66804.82262859256,67495.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,165,shuttle,Bus_start,46477307,66808.93202290103,67553.8228412011,True,scanned,,,,,,,,,
20260610_175521_48753422,166,car,Node1,46354890,66810.48953322422,67322.69796565286,True,scanned,,,,,,,,,
20260610_175521_48753422,167,car,Node1,46354890,66812.09582561074,67327.58278461582,True,scanned,,,,,,,,,
20260610_175521_48753422,168,car,Node5,3611512307,66816.50464495103,67411.42031511918,True,scanned,,,,,,,,,
20260610_175521_48753422,169,car,Node1,46354890,66821.38145384291,67347.22015232989,True,scanned,,,,,,,,,
20260610_175521_48753422,170,car,Node1,46354890,66825.32539030623,67347.22015232989,True,scanned,,,,,,,,,
20260610_175521_48753422,171,shuttle,Bus_start,46477307,66829.56619463001,67500.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,172,car,Node5,3611512307,66829.59307339706,67411.42031511918,True,scanned,,,,,,,,,
20260610_175521_48753422,173,car,Node1,46354890,66834.43470828325,67347.22015232989,True,scanned,,,,,,,,,
20260610_175521_48753422,174,shuttle,Bus_start,46477307,66834.45117455952,67553.8228412011,True,scanned,,,,,,,,,
20260610_175521_48753422,175,shuttle,Bus_start,46477307,66834.96694155455,67501.8228412011,True,scanned,,,,,,,,,
20260610_175521_48753422,176,shuttle,Bus_start,46477307,66836.40361059285,67555.6086365482,True,scanned,,,,,,,,,
20260610_175521_48753422,177,car,Node1,46354890,66837.84227653382,67354.20997092822,True,scanned,,,,,,,,,
20260610_175521_48753422,178,shuttle,Bus_start,46477307,66837.95418796506,67501.8228412011,True,scanned,,,,,,,,,
20260610_175521_48753422,179,shuttle,Bus_start,46477307,66838.79769957965,67556.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,180,car,Node1,46354890,66840.87875447542,67360.68125429102,True,scanned,,,,,,,,,
20260610_175521_48753422,181,car,Node5,3611512307,66842.39446951795,67411.42031511918,True,scanned,,,,,,,,,
20260610_175521_48753422,182,shuttle,Bus_start,46477307,66845.20093307774,67503.6086365482,True,scanned,,,,,,,,,
20260610_175521_48753422,183,shuttle,Bus_start,46477307,66849.06625061527,67565.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,184,car,Node1,46354890,66850.47108925591,67369.55586714445,True,scanned,,,,,,,,,
20260610_175521_48753422,185,car,Node1,46354890,66850.73373297635,67369.55586714445,True,scanned,,,,,,,,,
20260610_175521_48753422,186,car,Node1,46354890,66851.88245168442,67376.30458287826,True,scanned,,,,,,,,,
20260610_175521_48753422,187,car,Node5,3611512307,66855.55553468651,67449.8228412011,True,scanned,,,,,,,,,
20260610_175521_48753422,188,shuttle,Bus_start,46477307,66858.44413052472,67513.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,189,car,Node1,46354890,66858.673716185,67376.30458287826,True,scanned,,,,,,,,,
20260610_175521_48753422,190,car,Node1,46354890,66863.34864673724,67384.05907485384,True,scanned,,,,,,,,,
20260610_175521_48753422,191,shuttle,Bus_start,46477307,66864.35179260724,67566.8228412011,True,scanned,,,,,,,,,
20260610_175521_48753422,192,shuttle,Bus_start,46477307,66866.04610302458,67516.6086365482,True,scanned,,,,,,,,,
20260610_175521_48753422,193,car,Node1,46354890,66869.00913269527,67398.19811204853,True,scanned,,,,,,,,,
20260610_175521_48753422,194,shuttle,Bus_start,46477307,66871.49208773045,67566.8228412011,True,scanned,,,,,,,,,
20260610_175521_48753422,195,shuttle,Bus_start,46477307,66875.2931013336,67519.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,196,car,Node5,3611512307,66878.16066243216,67449.8228412011,True,scanned,,,,,,,,,
20260610_175521_48753422,197,shuttle,Bus_start,46477307,66879.68001939052,67568.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,198,car,Node1,46354890,66883.67790005759,67398.19811204853,True,scanned,,,,,,,,,
20260610_175521_48753422,199,car,Node1,46354890,66885.11212693117,67403.3510322662,True,scanned,,,,,,,,,
20260610_175521_48753422,200,shuttle,Bus_start,46477307,66885.40680045616,67571.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,201,car,Node1,46354890,66886.69740600782,67403.3510322662,True,scanned,,,,,,,,,
20260610_175521_48753422,202,car,Node4,46493064,66886.94787969395,67605.8228412011,True,scanned,,,,,,,,,
20260610_175521_48753422,203,car,Node5,3611512307,66887.03546146025,67475.8228412011,True,scanned,,,,,,,,,
20260610_175521_48753422,204,car,Node1,46354890,66889.36794723048,67423.8228412011,True,scanned,,,,,,,,,
20260610_175521_48753422,205,car,Node1,46354890,66890.31805160493,67423.8228412011,True,scanned,,,,,,,,,
20260610_175521_48753422,206,shuttle,Bus_start,46477307,66895.55432045866,67573.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,207,car,Node5,3611512307,66896.9394349744,67477.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,208,car,Node5,3611512307,66899.81045083255,67514.8228412011,True,scanned,,,,,,,,,
20260610_175521_48753422,209,shuttle,Bus_start,46477307,66906.37241714375,67578.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,210,shuttle,Bus_start,46477307,66910.80106940113,67579.8228412011,True,scanned,,,,,,,,,
20260610_175521_48753422,211,car,Node1,46354890,66913.30665872297,67423.8228412011,True,scanned,,,,,,,,,
20260610_175521_48753422,212,car,Node1,46354890,66918.3463836296,67438.6086365482,True,scanned,,,,,,,,,
20260610_175521_48753422,213,shuttle,Bus_start,46477307,66921.53657032303,67579.8228412011,True,scanned,,,,,,,,,
20260610_175521_48753422,214,shuttle,Bus_start,46477307,66922.05787366926,67581.6086365482,True,scanned,,,,,,,,,
20260610_175521_48753422,215,car,Node1,46354890,66926.7917720084,67439.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,216,shuttle,Bus_start,46477307,66929.8654788902,67582.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,217,car,Node5,3611512307,66933.46383972658,67516.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,218,car,Node1,46354890,66936.96692619417,67454.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,219,shuttle,Bus_start,46477307,66939.12489879728,67584.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,220,car,Node1,46354890,66939.7209365845,67456.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,221,shuttle,Bus_start,46477307,66942.96609351055,67594.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,222,shuttle,Bus_start,46477307,66945.95716930747,67594.6086365482,True,scanned,,,,,,,,,
20260610_175521_48753422,223,car,Node5,3611512307,66946.92309028697,67592.8228412011,True,scanned,,,,,,,,,
20260610_175521_48753422,224,car,Node1,46354890,66948.28340921122,67469.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,225,car,Node1,46354890,66949.41166368265,67474.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,226,car,Node1,46354890,66951.13738246946,67475.8228412011,True,scanned,,,,,,,,,
20260610_175521_48753422,227,shuttle,Bus_start,46477307,66953.32454747907,67597.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,228,shuttle,Bus_start,46477307,66958.40708056973,67599.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,229,shuttle,Bus_start,46477307,66960.0789059216,67604.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,230,car,Node2,46336597,66961.8448076309,67621.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,231,shuttle,Bus_start,46477307,66964.07630305599,68002.61422286392,True,scanned,,,,,,,,,
20260610_175521_48753422,232,shuttle,Bus_start,46477307,66966.15761182291,68004.61422286392,True,scanned,,,,,,,,,
20260610_175521_48753422,233,car,Node1,46354890,66972.20705124711,67490.6086365482,True,scanned,,,,,,,,,
20260610_175521_48753422,234,shuttle,Bus_start,46477307,66977.55435180216,68006.61422286392,True,scanned,,,,,,,,,
20260610_175521_48753422,235,car,Node1,46354890,66978.73291546333,67504.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,236,shuttle,Bus_start,46477307,66984.24678619734,68015.61422286392,True,scanned,,,,,,,,,
20260610_175521_48753422,237,shuttle,Bus_start,46477307,66984.26636924967,68017.61422286392,True,scanned,,,,,,,,,
20260610_175521_48753422,238,car,Node1,46354890,66984.27271167088,67506.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,239,shuttle,Bus_start,46477307,66994.89971142226,68019.49448291103,True,scanned,,,,,,,,,
20260610_175521_48753422,240,shuttle,Bus_start,46477307,66997.08243617634,68019.49448291103,True,scanned,,,,,,,,,
20260610_175521_48753422,241,shuttle,Bus_start,46477307,66998.21404302791,68026.22525275832,True,scanned,,,,,,,,,
20260610_175521_48753422,242,car,Node5,3611512307,66999.78731951579,67592.8228412011,True,scanned,,,,,,,,,
20260610_175521_48753422,243,shuttle,Bus_start,46477307,67001.65915412894,68028.61422286392,True,scanned,,,,,,,,,
20260610_175521_48753422,244,car,Node5,3611512307,67005.31289810476,67610.12409748805,True,scanned,,,,,,,,,
20260610_175521_48753422,245,car,Node1,46354890,67008.16979854008,67534.12409748805,True,scanned,,,,,,,,,
